COORDINATES,ICE
"[137.0, 53.3824]",0.0
"[137.0, 53.2033]",-10.0
"[137.0, 53.0241]",-10.0
"[137.0, 52.8449]",-10.0
"[137.0, 52.6657]",-10.0
"[137.0, 52.4863]",-10.0
"[137.0, 52.3069]",-10.0
"[136.0, 52.1275]",-10.0
"[136.0, 51.948]",-10.0
"[136.0, 51.7685]",-10.0
"[136.0, 51.589]",-10.0
"[136.0, 51.4094]",-10.0
"[136.0, 51.2298]",-10.0
"[135.0, 51.0502]",-10.0
"[135.0, 50.8706]",-10.0
"[135.0, 50.6909]",-10.0
"[135.0, 50.5113]",-10.0
"[135.0, 50.3316]",-10.0
"[135.0, 50.152]",-10.0
"[135.0, 49.9724]",-10.0
"[135.0, 49.7928]",-10.0
"[134.0, 49.6131]",-10.0
"[134.0, 49.4336]",-10.0
"[134.0, 49.254]",-10.0
"[134.0, 49.0745]",-10.0
"[134.0, 48.895]",-10.0
"[134.0, 48.7155]",-10.0
"[134.0, 48.5361]",-10.0
"[134.0, 48.3567]",-10.0
"[133.0, 48.1773]",-10.0
"[133.0, 47.998]",-10.0
"[133.0, 47.8188]",-10.0
"[133.0, 47.6396]",-10.0
"[133.0, 47.4605]",-10.0
"[133.0, 47.2814]",-10.0
"[133.0, 47.1024]",-10.0
"[133.0, 46.9235]",-10.0
"[133.0, 46.7446]",-10.0
"[132.0, 46.5658]",-10.0
"[132.0, 46.3871]",-10.0
"[132.0, 46.2085]",-10.0
"[132.0, 46.0299]",-10.0
"[132.0, 45.8515]",-10.0
"[132.0, 45.6731]",-10.0
"[132.0, 45.4948]",-10.0
"[132.0, 45.3166]",-10.0
"[132.0, 45.1385]",-10.0
"[131.0, 44.9605]",-10.0
"[131.0, 44.7826]",-10.0
"[131.0, 44.6049]",-10.0
"[131.0, 44.4272]",-10.0
"[131.0, 44.2496]",-10.0
"[131.0, 44.0722]",-10.0
"[131.0, 43.8948]",-10.0
"[131.0, 43.7176]",-10.0
"[131.0, 43.5405]",-10.0
"[131.0, 43.3635]",-10.0
"[130.0, 43.1867]",-10.0
"[130.0, 43.0099]",-10.0
"[130.0, 42.8333]",-10.0
"[130.0, 42.6569]",-10.0
"[130.0, 42.4805]",-10.0
"[130.0, 42.3043]",-10.0
"[130.0, 42.1282]",-10.0
"[130.0, 41.9523]",-10.0
"[130.0, 41.7765]",-10.0
"[130.0, 41.6009]",-10.0
"[130.0, 41.4254]",-10.0
"[200.0, 72.1591]",0.0
"[199.0, 72.1578]",12.637403
"[198.0, 72.1536]",12.637403
"[197.0, 72.1468]",12.637403
"[197.0, 72.1372]",12.637403
"[196.0, 72.1249]",12.637403
"[195.0, 72.1098]",12.637403
"[194.0, 72.0921]",12.637403
"[194.0, 72.0716]",12.637403
"[193.0, 72.0484]",14.199863
"[192.0, 72.0225]",14.199863
"[192.0, 71.994]",14.199863
"[191.0, 71.9628]",14.199863
"[190.0, 71.9289]",14.199863
"[190.0, 71.8925]",14.199863
"[189.0, 71.8534]",14.199863
"[188.0, 71.8117]",14.199863
"[188.0, 71.7674]",14.453764
"[187.0, 71.7206]",14.453764
"[186.0, 71.6712]",14.453764
"[185.0, 71.6193]",14.453764
"[185.0, 71.5649]",14.453764
"[184.0, 71.5081]",14.453764
"[183.0, 71.4488]",14.443998
"[183.0, 71.387]",14.443998
"[182.0, 71.3229]",13.018252
"[181.0, 71.2565]",13.018252
"[181.0, 71.1877]",-10.0
"[180.0, 71.1165]",-10.0
"[180.0, 71.0431]",12.617872
"[179.0, 70.9674]",12.617872
"[178.0, 70.8896]",12.617872
"[178.0, 70.8095]",21.904749
"[177.0, 70.7272]",21.904749
"[176.0, 70.6428]",21.904749
"[176.0, 70.5563]",13.018252
"[175.0, 70.4677]",13.018252
"[175.0, 70.3771]",13.018252
"[174.0, 70.2845]",13.018252
"[174.0, 70.1898]",13.018252
"[173.0, 70.0933]",13.018252
"[172.0, 69.9948]",13.018252
"[172.0, 69.8944]",13.018252
"[171.0, 69.7921]",14.834614
"[171.0, 69.688]",-10.0
"[170.0, 69.5822]",12.17843
"[170.0, 69.4745]",12.266318
"[169.0, 69.3652]",12.266318
"[169.0, 69.2541]",11.582742
"[168.0, 69.1413]",12.266318
"[167.0, 69.0269]",-10.0
"[167.0, 68.9109]",-10.0
"[166.0, 68.7933]",-10.0
"[166.0, 68.6741]",-10.0
"[165.0, 68.5535]",-10.0
"[165.0, 68.4313]",-10.0
"[165.0, 68.3076]",-10.0
"[164.0, 68.1826]",-10.0
"[164.0, 68.0561]",-10.0
"[163.0, 67.9282]",-10.0
"[163.0, 67.799]",-10.0
"[162.0, 67.6684]",-10.0
"[162.0, 67.5366]",-10.0
"[161.0, 67.4034]",-10.0
"[161.0, 67.269]",-10.0
"[160.0, 67.1334]",-10.0
"[160.0, 66.9966]",-10.0
"[160.0, 66.8587]",-10.0
"[159.0, 66.7196]",-10.0
"[159.0, 66.5793]",-10.0
"[158.0, 66.438]",-10.0
"[158.0, 66.2956]",-10.0
"[158.0, 66.1521]",-10.0
"[157.0, 66.0076]",-10.0
"[157.0, 65.8621]",-10.0
"[156.0, 65.7156]",-10.0
"[156.0, 65.5682]",-10.0
"[156.0, 65.4198]",-10.0
"[155.0, 65.2705]",-10.0
"[155.0, 65.1203]",-10.0
"[155.0, 64.9692]",-10.0
"[154.0, 64.8173]",-10.0
"[154.0, 64.6645]",-10.0
"[153.0, 64.5109]",-10.0
"[153.0, 64.3565]",-10.0
"[153.0, 64.2013]",-10.0
"[152.0, 64.0454]",-10.0
"[152.0, 63.8887]",-10.0
"[152.0, 63.7313]",-10.0
"[151.0, 63.5731]",-10.0
"[151.0, 63.4143]",-10.0
"[151.0, 63.2548]",-10.0
"[151.0, 63.0947]",-10.0
"[150.0, 62.9339]",-10.0
"[150.0, 62.7725]",-10.0
"[150.0, 62.6104]",-10.0
"[149.0, 62.4478]",-10.0
"[149.0, 62.2846]",-10.0
"[149.0, 62.1208]",-10.0
"[148.0, 61.9565]",-10.0
"[148.0, 61.7916]",-10.0
"[148.0, 61.6262]",-10.0
"[148.0, 61.4603]",-10.0
"[147.0, 61.2939]",-10.0
"[147.0, 61.127]",-10.0
"[147.0, 60.9596]",-10.0
"[147.0, 60.7918]",-10.0
"[146.0, 60.6235]",-10.0
"[146.0, 60.4548]",-10.0
"[146.0, 60.2857]",-10.0
"[146.0, 60.1162]",-10.0
"[145.0, 59.9462]",-10.0
"[145.0, 59.7759]",-10.0
"[145.0, 59.6052]",-10.0
"[145.0, 59.4341]",-10.0
"[144.0, 59.2627]",-10.0
"[144.0, 59.0909]",0.0
"[144.0, 58.9188]",0.0
"[144.0, 58.7464]",0.0
"[143.0, 58.5736]",0.0
"[143.0, 58.4006]",0.0
"[143.0, 58.2272]",0.0
"[143.0, 58.0536]",0.0
"[143.0, 57.8797]",0.0
"[142.0, 57.7055]",0.0
"[142.0, 57.5311]",0.0
"[142.0, 57.3564]",0.0
"[142.0, 57.1814]",0.0
"[142.0, 57.0063]",0.0
"[141.0, 56.8309]",0.0
"[141.0, 56.6553]",0.0
"[141.0, 56.4795]",0.0
"[141.0, 56.3034]",0.0
"[141.0, 56.1272]",0.0
"[140.0, 55.9508]",0.0
"[140.0, 55.7742]",0.0
"[140.0, 55.5975]",0.0
"[140.0, 55.4205]",0.0
"[140.0, 55.2435]",0.0
"[139.0, 55.0662]",0.0
"[139.0, 54.8889]",0.0
"[139.0, 54.7113]",0.0
"[139.0, 54.5337]",0.0
"[139.0, 54.3559]",0.0
"[139.0, 54.178]",0.0
"[138.0, 54.0]",-10.0
"[138.0, 53.8219]",0.0
"[138.0, 53.6437]",0.0
"[138.0, 53.4654]",-10.0
"[138.0, 53.287]",0.0
"[138.0, 53.1085]",-10.0
"[137.0, 52.93]",-10.0
"[137.0, 52.7513]",-10.0
"[137.0, 52.5726]",-10.0
"[137.0, 52.3939]",-10.0
"[137.0, 52.2151]",-10.0
"[137.0, 52.0362]",-10.0
"[137.0, 51.8573]",-10.0
"[136.0, 51.6783]",-10.0
"[136.0, 51.4993]",-10.0
"[136.0, 51.3203]",-10.0
"[136.0, 51.1413]",-10.0
"[136.0, 50.9622]",-10.0
"[136.0, 50.7831]",-10.0
"[136.0, 50.604]",-10.0
"[135.0, 50.4249]",-10.0
"[135.0, 50.2457]",-10.0
"[135.0, 50.0666]",-10.0
"[135.0, 49.8875]",-10.0
"[135.0, 49.7084]",-10.0
"[135.0, 49.5293]",-10.0
"[135.0, 49.3502]",-10.0
"[134.0, 49.1711]",-10.0
"[134.0, 48.9921]",-10.0
"[134.0, 48.8131]",-10.0
"[134.0, 48.6341]",-10.0
"[134.0, 48.4551]",-10.0
"[134.0, 48.2762]",-10.0
"[134.0, 48.0973]",-10.0
"[134.0, 47.9185]",-10.0
"[133.0, 47.7397]",-10.0
"[133.0, 47.561]",-10.0
"[133.0, 47.3823]",-10.0
"[133.0, 47.2037]",-10.0
"[133.0, 47.0252]",-10.0
"[133.0, 46.8467]",-10.0
"[133.0, 46.6683]",-10.0
"[133.0, 46.4899]",-10.0
"[133.0, 46.3116]",-10.0
"[132.0, 46.1334]",-10.0
"[132.0, 45.9553]",-10.0
"[132.0, 45.7773]",-10.0
"[132.0, 45.5993]",-10.0
"[132.0, 45.4215]",-10.0
"[132.0, 45.2437]",-10.0
"[132.0, 45.066]",-10.0
"[132.0, 44.8884]",-10.0
"[132.0, 44.711]",-10.0
"[132.0, 44.5336]",-10.0
"[131.0, 44.3563]",-10.0
"[131.0, 44.1791]",-10.0
"[131.0, 44.0021]",-10.0
"[131.0, 43.8251]",-10.0
"[131.0, 43.6483]",-10.0
"[131.0, 43.4716]",-10.0
"[131.0, 43.295]",-10.0
"[131.0, 43.1185]",-10.0
"[131.0, 42.9422]",-10.0
"[131.0, 42.7659]",-10.0
"[130.0, 42.5898]",-10.0
"[130.0, 42.4139]",0.0
"[130.0, 42.238]",-10.0
"[130.0, 42.0623]",-10.0
"[130.0, 41.8867]",-10.0
"[130.0, 41.7113]",-10.0
"[130.0, 41.536]",-10.0
"[130.0, 41.3609]",-10.0
"[200.0, 71.9398]",0.0
"[199.0, 71.9384]",12.637403
"[198.0, 71.9344]",12.637403
"[197.0, 71.9276]",12.637403
"[197.0, 71.9181]",12.637403
"[196.0, 71.906]",12.637403
"[195.0, 71.8911]",12.637403
"[195.0, 71.8736]",12.637403
"[194.0, 71.8534]",14.199863
"[193.0, 71.8305]",14.199863
"[192.0, 71.8049]",14.199863
"[192.0, 71.7768]",14.199863
"[191.0, 71.746]",14.199863
"[190.0, 71.7125]",14.199863
"[190.0, 71.6765]",14.199863
"[189.0, 71.6379]",14.199863
"[188.0, 71.5967]",14.199863
"[188.0, 71.553]",14.453764
"[187.0, 71.5067]",14.453764
"[186.0, 71.458]",14.707664
"[186.0, 71.4067]",14.443998
"[185.0, 71.353]",14.443998
"[184.0, 71.2968]",14.443998
"[184.0, 71.2383]",14.443998
"[183.0, 71.1773]",13.018252
"[182.0, 71.1139]",13.018252
"[182.0, 71.0483]",13.018252
"[181.0, 70.9802]",13.018252
"[180.0, 70.91]",12.617872
"[180.0, 70.8374]",12.910833
"[179.0, 70.7626]",12.910833
"[179.0, 70.6856]",21.865688
"[178.0, 70.6064]",21.855923
"[177.0, 70.5251]",21.904749
"[177.0, 70.4416]",13.018252
"[176.0, 70.3561]",13.018252
"[176.0, 70.2684]",13.018252
"[175.0, 70.1788]",13.018252
"[174.0, 70.0872]",13.018252
"[174.0, 69.9935]",13.018252
"[173.0, 69.898]",13.018252
"[173.0, 69.8005]",11.201892
"[172.0, 69.7012]",-10.0
"[172.0, 69.6]",-10.0
"[171.0, 69.4969]",-10.0
"[170.0, 69.3921]",12.266318
"[170.0, 69.2856]",21.865688
"[169.0, 69.1773]",12.266318
"[169.0, 69.0673]",12.266318
"[168.0, 68.9556]",11.582742
"[168.0, 68.8423]",-10.0
"[167.0, 68.7274]",-10.0
"[167.0, 68.6109]",-10.0
"[166.0, 68.4928]",-10.0
"[166.0, 68.3733]",-10.0
"[165.0, 68.2522]",-10.0
"[165.0, 68.1297]",-10.0
"[164.0, 68.0057]",-10.0
"[164.0, 67.8803]",-10.0
"[163.0, 67.7536]",-10.0
"[163.0, 67.6254]",-10.0
"[163.0, 67.496]",-10.0
"[162.0, 67.3652]",-10.0
"[162.0, 67.2332]",-10.0
"[161.0, 67.0999]",-10.0
"[161.0, 66.9654]",-10.0
"[160.0, 66.8297]",-10.0
"[160.0, 66.6929]",-10.0
"[159.0, 66.5548]",-10.0
"[159.0, 66.4157]",-10.0
"[159.0, 66.2754]",-10.0
"[158.0, 66.1341]",-10.0
"[158.0, 65.9917]",-10.0
"[157.0, 65.8483]",-10.0
"[157.0, 65.7039]",-10.0
"[157.0, 65.5584]",-10.0
"[156.0, 65.4121]",-10.0
"[156.0, 65.2647]",-10.0
"[156.0, 65.1165]",-10.0
"[155.0, 64.9673]",-10.0
"[155.0, 64.8173]",-10.0
"[155.0, 64.6664]",-10.0
"[154.0, 64.5146]",-10.0
"[154.0, 64.362]",-10.0
"[153.0, 64.2086]",-10.0
"[153.0, 64.0545]",-10.0
"[153.0, 63.8995]",-10.0
"[152.0, 63.7438]",-10.0
"[152.0, 63.5874]",-10.0
"[152.0, 63.4302]",-10.0
"[151.0, 63.2724]",-10.0
"[151.0, 63.1139]",-10.0
"[151.0, 62.9547]",-10.0
"[151.0, 62.7948]",-10.0
"[150.0, 62.6344]",-10.0
"[150.0, 62.4733]",-10.0
"[150.0, 62.3116]",-10.0
"[149.0, 62.1493]",-10.0
"[149.0, 61.9864]",-10.0
"[149.0, 61.823]",-10.0
"[149.0, 61.659]",-10.0
"[148.0, 61.4945]",-10.0
"[148.0, 61.3295]",-10.0
"[148.0, 61.164]",-10.0
"[147.0, 60.998]",-10.0
"[147.0, 60.8315]",-10.0
"[147.0, 60.6645]",-10.0
"[147.0, 60.4971]",-10.0
"[146.0, 60.3292]",-10.0
"[146.0, 60.161]",-10.0
"[146.0, 59.9923]",-10.0
"[146.0, 59.8231]",-10.0
"[145.0, 59.6536]",-10.0
"[145.0, 59.4838]",-10.0
"[145.0, 59.3135]",-10.0
"[145.0, 59.1429]",0.0
"[144.0, 58.9719]",0.0
"[144.0, 58.8006]",0.0
"[144.0, 58.6289]",0.0
"[144.0, 58.4569]",0.0
"[144.0, 58.2847]",0.0
"[143.0, 58.1121]",0.0
"[143.0, 57.9392]",0.0
"[143.0, 57.766]",0.0
"[143.0, 57.5926]",0.0
"[142.0, 57.4189]",0.0
"[142.0, 57.2449]",0.0
"[142.0, 57.0707]",0.0
"[142.0, 56.8963]",0.0
"[142.0, 56.7216]",0.0
"[141.0, 56.5467]",0.0
"[141.0, 56.3716]",0.0
"[141.0, 56.1962]",0.0
"[141.0, 56.0207]",0.0
"[141.0, 55.845]",0.0
"[140.0, 55.6691]",0.0
"[140.0, 55.493]",0.0
"[140.0, 55.3167]",0.0
"[140.0, 55.1403]",0.0
"[140.0, 54.9637]",0.0
"[140.0, 54.787]",0.0
"[139.0, 54.6101]",0.0
"[139.0, 54.4331]",0.0
"[139.0, 54.256]",0.0
"[139.0, 54.0787]",-10.0
"[139.0, 53.9013]",-10.0
"[139.0, 53.7239]",-10.0
"[138.0, 53.5462]",-10.0
"[138.0, 53.3685]",-10.0
"[138.0, 53.1908]",-10.0
"[138.0, 53.0129]",-10.0
"[138.0, 52.8349]",-10.0
"[138.0, 52.6569]",-10.0
"[137.0, 52.4787]",-10.0
"[137.0, 52.3006]",-10.0
"[137.0, 52.1223]",-10.0
"[137.0, 51.944]",-10.0
"[137.0, 51.7657]",-10.0
"[137.0, 51.5873]",-10.0
"[136.0, 51.4088]",-10.0
"[136.0, 51.2304]",-10.0
"[136.0, 51.0519]",-10.0
"[136.0, 50.8733]",-10.0
"[136.0, 50.6948]",-10.0
"[136.0, 50.5162]",-10.0
"[136.0, 50.3376]",-10.0
"[136.0, 50.159]",-10.0
"[135.0, 49.9804]",-10.0
"[135.0, 49.8018]",-10.0
"[135.0, 49.6232]",-10.0
"[135.0, 49.4446]",-10.0
"[135.0, 49.266]",-10.0
"[135.0, 49.0874]",-10.0
"[135.0, 48.9089]",-10.0
"[134.0, 48.7304]",-10.0
"[134.0, 48.5519]",-10.0
"[134.0, 48.3734]",-10.0
"[134.0, 48.195]",-10.0
"[134.0, 48.0166]",-10.0
"[134.0, 47.8382]",-10.0
"[134.0, 47.6599]",-10.0
"[134.0, 47.4816]",-10.0
"[133.0, 47.3034]",-10.0
"[133.0, 47.1253]",-10.0
"[133.0, 46.9472]",-10.0
"[133.0, 46.7691]",-10.0
"[133.0, 46.5912]",-10.0
"[133.0, 46.4132]",-10.0
"[133.0, 46.2354]",-10.0
"[133.0, 46.0576]",-10.0
"[133.0, 45.88]",-10.0
"[132.0, 45.7024]",-10.0
"[132.0, 45.5248]",-10.0
"[132.0, 45.3474]",-10.0
"[132.0, 45.17]",-10.0
"[132.0, 44.9928]",-10.0
"[132.0, 44.8156]",-10.0
"[132.0, 44.6385]",-10.0
"[132.0, 44.4616]",-10.0
"[132.0, 44.2847]",-10.0
"[132.0, 44.1079]",-10.0
"[131.0, 43.9313]",-10.0
"[131.0, 43.7547]",-10.0
"[131.0, 43.5783]",-10.0
"[131.0, 43.402]",-10.0
"[131.0, 43.2257]",-10.0
"[131.0, 43.0496]",-10.0
"[131.0, 42.8737]",-10.0
"[131.0, 42.6978]",-10.0
"[131.0, 42.5221]",-10.0
"[131.0, 42.3465]",0.0
"[131.0, 42.171]",-10.0
"[130.0, 41.9957]",-10.0
"[130.0, 41.8205]",-10.0
"[130.0, 41.6454]",-10.0
"[130.0, 41.4705]",-10.0
"[130.0, 41.2957]",-10.0
"[200.0, 71.7206]",0.0
"[199.0, 71.7192]",12.637403
"[198.0, 71.7152]",14.199863
"[197.0, 71.7085]",12.637403
"[197.0, 71.6992]",14.199863
"[196.0, 71.6872]",14.199863
"[195.0, 71.6725]",14.199863
"[195.0, 71.6552]",14.199863
"[194.0, 71.6352]",14.199863
"[193.0, 71.6126]",14.199863
"[193.0, 71.5874]",14.199863
"[192.0, 71.5596]",14.199863
"[191.0, 71.5292]",14.199863
"[190.0, 71.4962]",14.443998
"[190.0, 71.4606]",14.443998
"[189.0, 71.4225]",14.443998
"[188.0, 71.3818]",14.443998
"[188.0, 71.3386]",14.707664
"[187.0, 71.2929]",14.707664
"[186.0, 71.2448]",14.707664
"[186.0, 71.1941]",14.707664
"[185.0, 71.1411]",14.443998
"[184.0, 71.0856]",14.443998
"[184.0, 71.0277]",14.443998
"[183.0, 70.9674]",13.018252
"[183.0, 70.9048]",11.690161
"[182.0, 70.8399]",14.053383
"[181.0, 70.7727]",12.617872
"[181.0, 70.7032]",12.910833
"[180.0, 70.6315]",12.910833
"[179.0, 70.5575]",13.291683
"[179.0, 70.4814]",13.291683
"[178.0, 70.4031]",13.018252
"[178.0, 70.3227]",13.018252
"[177.0, 70.2402]",13.018252
"[176.0, 70.1555]",13.018252
"[176.0, 70.0689]",13.018252
"[175.0, 69.9802]",13.018252
"[175.0, 69.8895]",13.018252
"[174.0, 69.7969]",13.018252
"[173.0, 69.7024]",11.201892
"[173.0, 69.6059]",-10.0
"[172.0, 69.5076]",0.0
"[172.0, 69.4074]",-10.0
"[171.0, 69.3054]",-10.0
"[171.0, 69.2017]",-10.0
"[170.0, 69.0962]",21.865688
"[170.0, 68.9889]",12.266318
"[169.0, 68.88]",12.266318
"[169.0, 68.7694]",-10.0
"[168.0, 68.6572]",-10.0
"[168.0, 68.5433]",-10.0
"[167.0, 68.4279]",-10.0
"[167.0, 68.311]",-10.0
"[166.0, 68.1925]",-10.0
"[166.0, 68.0725]",-10.0
"[165.0, 67.9511]",-10.0
"[165.0, 67.8282]",-10.0
"[164.0, 67.7039]",-10.0
"[164.0, 67.5783]",-10.0
"[163.0, 67.4512]",-10.0
"[163.0, 67.3229]",-10.0
"[162.0, 67.1932]",-10.0
"[162.0, 67.0623]",-10.0
"[162.0, 66.9301]",-10.0
"[161.0, 66.7967]",-10.0
"[161.0, 66.6621]",-10.0
"[160.0, 66.5263]",-10.0
"[160.0, 66.3894]",-10.0
"[159.0, 66.2513]",-10.0
"[159.0, 66.1121]",-10.0
"[159.0, 65.9719]",-10.0
"[158.0, 65.8306]",-10.0
"[158.0, 65.6882]",-10.0
"[157.0, 65.5448]",-10.0
"[157.0, 65.4005]",-10.0
"[157.0, 65.2551]",-10.0
"[156.0, 65.1088]",-10.0
"[156.0, 64.9616]",-10.0
"[156.0, 64.8135]",-10.0
"[155.0, 64.6645]",-10.0
"[155.0, 64.5146]",-10.0
"[155.0, 64.3639]",-10.0
"[154.0, 64.2123]",-10.0
"[154.0, 64.0599]",-10.0
"[153.0, 63.9067]",-10.0
"[153.0, 63.7528]",-10.0
"[153.0, 63.5981]",-10.0
"[152.0, 63.4426]",-10.0
"[152.0, 63.2865]",-10.0
"[152.0, 63.1296]",-10.0
"[152.0, 62.972]",-10.0
"[151.0, 62.8138]",-10.0
"[151.0, 62.6549]",-10.0
"[151.0, 62.4954]",-10.0
"[150.0, 62.3352]",-10.0
"[150.0, 62.1744]",-10.0
"[150.0, 62.0131]",-10.0
"[149.0, 61.8511]",-10.0
"[149.0, 61.6886]",-10.0
"[149.0, 61.5255]",-10.0
"[149.0, 61.3619]",-10.0
"[148.0, 61.1978]",-10.0
"[148.0, 61.0332]",-10.0
"[148.0, 60.868]",-10.0
"[147.0, 60.7024]",-10.0
"[147.0, 60.5363]",-10.0
"[147.0, 60.3697]",-10.0
"[147.0, 60.2027]",-10.0
"[146.0, 60.0353]",-10.0
"[146.0, 59.8674]",-10.0
"[146.0, 59.6991]",-10.0
"[146.0, 59.5304]",-10.0
"[145.0, 59.3614]",-10.0
"[145.0, 59.1919]",0.0
"[145.0, 59.0221]",0.0
"[145.0, 58.8519]",0.0
"[145.0, 58.6814]",0.0
"[144.0, 58.5105]",0.0
"[144.0, 58.3393]",0.0
"[144.0, 58.1678]",0.0
"[144.0, 57.996]",0.0
"[143.0, 57.8239]",0.0
"[143.0, 57.6515]",0.0
"[143.0, 57.4788]",0.0
"[143.0, 57.3058]",0.0
"[143.0, 57.1326]",0.0
"[142.0, 56.9591]",0.0
"[142.0, 56.7853]",0.0
"[142.0, 56.6114]",0.0
"[142.0, 56.4372]",0.0
"[142.0, 56.2628]",0.0
"[141.0, 56.0881]",0.0
"[141.0, 55.9133]",0.0
"[141.0, 55.7383]",0.0
"[141.0, 55.563]",0.0
"[141.0, 55.3876]",0.0
"[140.0, 55.212]",0.0
"[140.0, 55.0363]",0.0
"[140.0, 54.8603]",0.0
"[140.0, 54.6843]",0.0
"[140.0, 54.508]",0.0
"[140.0, 54.3317]",0.0
"[139.0, 54.1552]",0.0
"[139.0, 53.9785]",-10.0
"[139.0, 53.8018]",-10.0
"[139.0, 53.6249]",-10.0
"[139.0, 53.4479]",-10.0
"[138.0, 53.2708]",-10.0
"[138.0, 53.0936]",-10.0
"[138.0, 52.9164]",-10.0
"[138.0, 52.739]",-10.0
"[138.0, 52.5615]",-10.0
"[138.0, 52.384]",-10.0
"[138.0, 52.2064]",-10.0
"[137.0, 52.0287]",-10.0
"[137.0, 51.851]",-10.0
"[137.0, 51.6732]",-10.0
"[137.0, 51.4954]",-10.0
"[137.0, 51.3175]",-10.0
"[137.0, 51.1396]",-10.0
"[136.0, 50.9616]",-10.0
"[136.0, 50.7836]",-10.0
"[136.0, 50.6056]",-10.0
"[136.0, 50.4276]",-10.0
"[136.0, 50.2495]",-10.0
"[136.0, 50.0714]",-10.0
"[136.0, 49.8934]",-10.0
"[136.0, 49.7153]",-10.0
"[135.0, 49.5372]",-10.0
"[135.0, 49.3591]",-10.0
"[135.0, 49.181]",-10.0
"[135.0, 49.0029]",-10.0
"[135.0, 48.8249]",-10.0
"[135.0, 48.6469]",-10.0
"[135.0, 48.4689]",-10.0
"[134.0, 48.2909]",-10.0
"[134.0, 48.1129]",-10.0
"[134.0, 47.935]",-10.0
"[134.0, 47.7571]",-10.0
"[134.0, 47.5793]",-10.0
"[134.0, 47.4015]",-10.0
"[134.0, 47.2237]",-10.0
"[134.0, 47.046]",-10.0
"[134.0, 46.8684]",-10.0
"[133.0, 46.6908]",-10.0
"[133.0, 46.5133]",-10.0
"[133.0, 46.3358]",-10.0
"[133.0, 46.1584]",-10.0
"[133.0, 45.9811]",-10.0
"[133.0, 45.8039]",-10.0
"[133.0, 45.6267]",-10.0
"[133.0, 45.4496]",-10.0
"[133.0, 45.2726]",-10.0
"[132.0, 45.0956]",-10.0
"[132.0, 44.9188]",-10.0
"[132.0, 44.7421]",-10.0
"[132.0, 44.5654]",-10.0
"[132.0, 44.3888]",-10.0
"[132.0, 44.2124]",-10.0
"[132.0, 44.036]",-10.0
"[132.0, 43.8597]",-10.0
"[132.0, 43.6836]",-10.0
"[131.0, 43.5075]",-10.0
"[131.0, 43.3316]",-10.0
"[131.0, 43.1558]",-10.0
"[131.0, 42.9801]",-10.0
"[131.0, 42.8045]",0.0
"[131.0, 42.629]",0.0
"[131.0, 42.4537]",0.0
"[131.0, 42.2784]",-10.0
"[131.0, 42.1033]",-10.0
"[131.0, 41.9284]",-10.0
"[131.0, 41.7535]",-10.0
"[130.0, 41.5788]",-10.0
"[130.0, 41.4043]",-10.0
"[130.0, 41.2298]",-10.0
"[200.0, 71.5015]",0.0
"[199.0, 71.5001]",14.199863
"[198.0, 71.4962]",14.258456
"[197.0, 71.4896]",14.443998
"[197.0, 71.4804]",14.443998
"[196.0, 71.4685]",14.443998
"[195.0, 71.454]",14.443998
"[195.0, 71.4369]",14.443998
"[194.0, 71.4172]",14.443998
"[193.0, 71.3949]",14.443998
"[193.0, 71.37]",14.443998
"[192.0, 71.3425]",14.443998
"[191.0, 71.3125]",14.443998
"[191.0, 71.2799]",14.443998
"[190.0, 71.2448]",14.180333
"[189.0, 71.2071]",14.443998
"[189.0, 71.1669]",14.443998
"[188.0, 71.1243]",14.443998
"[187.0, 71.0791]",14.443998
"[187.0, 71.0315]",14.707664
"[186.0, 70.9815]",14.443998
"[185.0, 70.9291]",14.443998
"[185.0, 70.8743]",14.443998
"[184.0, 70.8171]",14.443998
"[183.0, 70.7575]",13.018252
"[183.0, 70.6957]",11.690161
"[182.0, 70.6315]",11.690161
"[181.0, 70.5651]",11.690161
"[181.0, 70.4964]",13.018252
"[180.0, 70.4255]",13.018252
"[180.0, 70.3523]",13.018252
"[179.0, 70.2771]",13.018252
"[178.0, 70.1996]",13.018252
"[178.0, 70.1201]",13.018252
"[177.0, 70.0385]",13.018252
"[177.0, 69.9548]",13.018252
"[176.0, 69.8691]",13.018252
"[175.0, 69.7813]",13.018252
"[175.0, 69.6916]",13.018252
"[174.0, 69.6]",-10.0
"[174.0, 69.5064]",-10.0
"[173.0, 69.4109]",-10.0
"[173.0, 69.3136]",-10.0
"[172.0, 69.2145]",-10.0
"[172.0, 69.1135]",-10.0
"[171.0, 69.0108]",-10.0
"[171.0, 68.9063]",21.865688
"[170.0, 68.8001]",12.266318
"[169.0, 68.6923]",12.266318
"[169.0, 68.5827]",-10.0
"[168.0, 68.4716]",-10.0
"[168.0, 68.3588]",-10.0
"[167.0, 68.2445]",-10.0
"[167.0, 68.1286]",-10.0
"[166.0, 68.0112]",-10.0
"[166.0, 67.8923]",-10.0
"[165.0, 67.7719]",-10.0
"[165.0, 67.6501]",-10.0
"[165.0, 67.5269]",-10.0
"[164.0, 67.4024]",-10.0
"[164.0, 67.2764]",-10.0
"[163.0, 67.1492]",-10.0
"[163.0, 67.0206]",-10.0
"[162.0, 66.8907]",-10.0
"[162.0, 66.7596]",-10.0
"[161.0, 66.6273]",-10.0
"[161.0, 66.4938]",-10.0
